Count,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn,Churn Score,Clusters,PCA1,PCA2,Churn_Probability,Risk_Level,Segment
1,0,0,1,1,72,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.7,1379,0,33,0,-0.07789557867948789,-2.1417077849251465,0.0067691775,Low, Loyal Advocates
1,1,1,0,0,14,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.6,1273,0,78,1,-0.2226302988204812,1.293516739057439,0.756179,Critical, leaving Risk
1,0,0,0,0,41,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,19.85,810,0,40,0,-0.9585313557601681,-1.356092709573331,0.022420498,Low, Loyal Advocates
1,0,0,1,1,23,1,1,Fiber optic,1,0,0,0,0,0,One year,0,Credit card (automatic),81.85,1810,0,80,1,-0.07922030309967563,0.694431297780647,0.02175991,Low, leaving Risk
1,1,0,1,1,71,1,0,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),109.3,7782,0,61,2,3.2260022698284327,0.06913496279473728,0.017128494,Low, High Value
1,1,0,1,0,72,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,25.4,1797,0,46,0,0.1368859777189956,-2.002923891920888,0.01710857,Low, Loyal Advocates
1,1,0,1,1,6,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.8,377,0,62,1,-1.087195792487234,0.836116797949435,0.22113124,Low, leaving Risk
1,1,0,1,1,23,1,0,No,0,0,0,0,0,0,One year,1,Credit card (automatic),20.0,445,0,62,0,-1.4790130649384887,-0.8973355807503046,0.01673385,Low, Loyal Advocates
1,0,0,0,0,72,1,0,Fiber optic,1,1,1,1,1,1,Two year,1,Electronic check,109.9,7624,0,37,2,3.2124096290908994,0.06449448876439405,0.08092045,Low, High Value
1,0,0,1,0,7,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),50.3,355,0,42,1,-1.3855471570233109,0.2984927370109982,0.30011845,Medium, leaving Risk
1,1,0,1,1,9,1,0,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Electronic check,101.5,906,0,60,1,-0.3505490972486597,1.5824101237965915,0.24034886,Low, leaving Risk
1,0,0,0,0,12,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,89.15,1057,0,80,1,-0.4364232058032951,1.1789501686689723,0.76909536,Critical, leaving Risk
1,0,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.4,19,0,25,1,-2.1219070623822236,-0.3578047358972079,0.35194904,Medium, leaving Risk
1,0,1,1,1,48,0,0,DSL,0,1,0,0,0,0,One year,0,Bank transfer (automatic),29.9,1388,0,49,0,-0.4648304664894101,-1.2801167164320808,0.025569586,Low, Loyal Advocates
1,1,0,0,0,20,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Electronic check,78.8,1641,0,80,1,-0.24739207779666986,0.6928439795482287,0.38398272,Medium, leaving Risk
1,0,0,0,0,10,1,0,No,0,0,0,0,0,0,One year,1,Mailed check,19.3,185,0,38,1,-1.8669137539586678,-0.5873949288894731,0.05575305,Low, leaving Risk
1,1,0,1,1,20,1,1,Fiber optic,0,1,0,1,1,0,Month-to-month,0,Mailed check,96.8,1826,0,26,1,0.09767679341896962,1.1618369175140857,0.060802635,Low, leaving Risk
1,1,0,1,0,20,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.65,417,0,40,0,-1.5460256651690347,-0.8053065763460081,0.042655885,Low, Loyal Advocates
1,1,0,1,1,19,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.8,344,0,27,0,-1.6042833341670084,-0.8009955609535885,0.017495234,Low, Loyal Advocates
1,1,0,1,0,22,1,0,Fiber optic,1,1,0,1,1,1,Month-to-month,1,Electronic check,104.6,2180,0,68,1,0.3737877902560345,1.308217504879901,0.5858831,High, leaving Risk
1,0,0,0,0,35,1,1,Fiber optic,0,0,0,1,0,0,Month-to-month,0,Credit card (automatic),80.05,2835,0,31,2,0.469771522252047,0.3226642362582153,0.22081178,Low, High Value
1,0,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,45.15,45,0,48,1,-1.6983253763606465,0.3195767968357573,0.54763657,High, leaving Risk
1,1,0,0,0,39,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),73.15,2730,0,62,2,0.41987988341834553,0.04493403710694974,0.33984306,Medium, High Value
1,0,1,1,0,54,1,0,Fiber optic,0,0,1,1,1,1,One year,1,Electronic check,99.1,5437,0,54,2,1.9801853337639364,0.28422798328381194,0.33329502,Medium, High Value
1,1,0,0,0,56,1,1,Fiber optic,1,0,0,1,1,1,Month-to-month,1,Mailed check,105.35,5794,0,31,2,2.232139288477867,0.3897105580974837,0.33876634,Medium, High Value
1,1,0,0,1,18,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),45.65,747,0,75,1,-1.0915123826998936,-0.10646918116844423,0.100738145,Low, leaving Risk
1,0,0,1,1,16,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),79.95,1267,0,65,1,-0.4309967202112203,0.8321250764238638,0.12370467,Low, leaving Risk
1,0,0,0,0,68,1,0,DSL,1,0,1,0,0,0,One year,1,Credit card (automatic),54.45,3674,0,45,2,1.064759984780836,-1.189882154347833,0.0440444,Low, High Value
1,0,1,1,0,53,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),25.1,1275,0,70,0,-0.4600509516811479,-1.5270482380646366,0.026788743,Low, Loyal Advocates
1,0,0,1,1,72,1,1,DSL,1,0,1,1,1,1,Two year,0,Credit card (automatic),84.7,5893,0,49,2,2.2971953855561695,-0.5522439638780452,0.007321673,Low, High Value
1,1,0,0,0,9,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.85,724,0,70,1,-0.8183105421478244,0.9118853422298179,0.69284916,High, leaving Risk
1,0,0,0,0,30,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,48.8,1536,0,71,0,-0.5318411562910741,-0.3414965780187859,0.08790283,Low, Loyal Advocates
1,0,0,0,0,18,0,0,DSL,0,0,1,1,0,0,Month-to-month,1,Electronic check,35.2,607,0,32,1,-1.3014132182117204,-0.3778631276947838,0.3188799,Medium, leaving Risk
1,0,1,1,1,55,1,1,DSL,1,0,1,1,1,0,One year,0,Electronic check,76.25,4154,0,42,2,1.2575431720593875,-0.3074737894619771,0.022000765,Low, High Value
1,1,1,0,0,33,1,1,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),24.9,847,0,52,0,-1.0508756157340498,-1.0263660388380933,0.060365945,Low, Loyal Advocates
1,1,0,1,0,44,0,0,DSL,0,1,1,0,1,1,Two year,0,Bank transfer (automatic),54.3,2390,0,64,0,0.13106687325993954,-0.5658363616984543,0.10733427,Low, Loyal Advocates
1,0,0,1,1,30,1,0,DSL,1,0,0,1,0,1,Month-to-month,0,Bank transfer (automatic),66.3,1923,0,80,1,-0.13555019053489978,0.10886087841953809,0.022380978,Low, leaving Risk
1,0,0,1,0,71,1,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),20.9,1493,0,53,0,-0.0481434448350315,-2.088475945914889,0.017723318,Low, Loyal Advocates
1,1,0,1,0,1,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Credit card (automatic),75.35,75,0,70,1,-1.2016869791805358,1.1140337334338157,0.7444891,Critical, leaving Risk
1,1,1,1,0,23,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,104.45,2184,0,37,1,0.395636570432272,1.2794411211478482,0.77281,Critical, leaving Risk
1,0,0,0,1,22,0,0,DSL,0,0,1,0,1,1,One year,1,Credit card (automatic),49.45,1031,0,28,1,-0.8543688268100438,-0.11296329165624512,0.10017271,Low, leaving Risk
1,0,0,0,1,49,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),19.45,921,0,34,0,-0.7476273156521047,-1.5673758254646597,0.017418278,Low, Loyal Advocates
1,0,0,1,1,42,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,92.15,3875,0,33,2,1.1322107480296577,0.4401159398106572,0.059155196,Low, High Value
1,0,0,1,1,7,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.85,144,0,60,1,-1.9393579487272161,-0.49764731517164684,0.021495491,Low, leaving Risk
1,0,0,1,1,67,1,1,Fiber optic,1,0,1,1,0,1,One year,1,Bank transfer (automatic),100.25,6689,0,64,2,2.6665648752078104,-0.04071918568210204,0.029194115,Low, High Value
1,1,0,0,0,15,1,1,Fiber optic,0,1,0,1,0,1,Month-to-month,0,Electronic check,95.7,1451,0,23,1,-0.1456640322500889,1.2666129828825061,0.3827609,Medium, leaving Risk
1,1,0,1,0,67,1,1,Fiber optic,0,1,1,0,0,1,Two year,1,Electronic check,93.15,6368,0,59,2,2.4576437621586495,-0.2189959540593263,0.117134094,Low, High Value
1,1,0,1,1,53,1,0,DSL,1,1,0,1,1,0,Two year,1,Mailed check,69.7,3729,0,27,2,0.9807812429086553,-0.41901541530599545,0.00774162,Low, High Value
1,1,0,1,1,21,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.8,350,0,47,0,-1.5563268806741306,-0.8505941576620193,0.017495234,Low, Loyal Advocates
1,0,0,1,1,40,1,0,DSL,1,1,0,1,0,1,Month-to-month,1,Mailed check,71.35,2847,0,43,2,0.4482476983542601,-0.030351745952508842,0.029727707,Low, High Value
1,0,0,1,1,22,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),20.75,452,0,59,0,-1.487940684270406,-0.8530569525909008,0.018164475,Low, Loyal Advocates
1,1,0,0,0,39,0,0,DSL,0,0,0,1,0,1,Month-to-month,1,Electronic check,40.6,1494,0,58,0,-0.46875023836778035,-0.7787562190137622,0.19611797,Low, Loyal Advocates
1,0,0,1,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.35,41,0,74,1,-2.07700553031724,-0.35810167971142837,0.15724999,Low, leaving Risk
1,0,0,1,1,57,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.75,1272,0,80,0,-0.45496192644711775,-1.7667231042517513,0.0077228593,Low, Loyal Advocates
1,1,0,1,1,8,1,0,DSL,0,0,0,0,1,0,Month-to-month,1,Electronic check,54.4,475,0,62,1,-1.2609938087802168,0.37849288259830755,0.19164589,Low, leaving Risk
1,0,0,1,1,7,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.45,150,0,75,1,-1.927904579404067,-0.48200970504962937,0.05284764,Low, leaving Risk
1,1,0,0,0,49,1,1,DSL,0,0,0,1,1,0,Two year,1,Bank transfer (automatic),66.15,3199,0,33,2,0.6754606856345702,-0.3992779589091049,0.044539515,Low, High Value
1,0,0,0,0,65,1,1,Fiber optic,1,1,0,1,0,0,One year,1,Electronic check,89.85,5844,0,77,2,2.204317999834835,-0.24227374063935994,0.10484989,Low, High Value
1,0,0,0,0,55,1,0,DSL,0,0,0,0,0,0,One year,0,Bank transfer (automatic),45.05,2462,0,39,0,0.2568575074123607,-1.0832685840789835,0.044565212,Low, Loyal Advocates
1,1,0,1,1,71,1,1,DSL,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),86.85,6263,0,60,2,2.4174441428226907,-0.4809261042549753,0.0061368207,Low, High Value
1,1,0,0,0,35,1,1,Fiber optic,1,1,1,1,0,0,Month-to-month,1,Mailed check,96.75,3403,0,37,2,0.9062738484109649,0.7470547226087964,0.20358303,Low, High Value
1,1,0,0,0,17,1,1,Fiber optic,1,1,1,1,1,0,Month-to-month,1,Bank transfer (automatic),106.65,1672,0,25,1,0.1422868124869718,1.4995445547434343,0.34905365,Medium, leaving Risk
1,0,0,1,0,72,1,1,Fiber optic,1,0,1,1,1,1,Two year,1,Credit card (automatic),110.15,7881,0,21,2,3.2918924547364976,0.06412004579005304,0.08171226,Low, High Value
1,0,0,1,1,28,1,0,Fiber optic,1,0,0,0,0,1,One year,1,Bank transfer (automatic),82.85,2320,0,75,1,0.20213555705805114,0.5833670171636338,0.035645936,Low, leaving Risk
1,0,0,1,0,18,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.1,370,0,30,0,-1.614902360341782,-0.769081359150629,0.028184544,Low, Loyal Advocates
1,0,0,0,0,52,1,0,DSL,0,0,1,0,0,1,Month-to-month,1,Electronic check,59.45,3043,0,40,0,0.5907306946170994,-0.645642666052153,0.18523137,Low, Loyal Advocates
1,0,0,1,0,47,1,0,DSL,0,1,0,0,1,0,Month-to-month,1,Bank transfer (automatic),58.6,2723,0,33,0,0.3675739171383182,-0.5357722695935554,0.21003862,Low, Loyal Advocates
1,0,0,0,0,23,1,0,DSL,0,0,1,0,0,0,Month-to-month,0,Credit card (automatic),49.7,1081,0,47,1,-0.8125550183072014,-0.1324516738088168,0.14291483,Low, leaving Risk
1,1,0,1,1,66,1,0,DSL,1,1,1,1,0,0,Two year,0,Mailed check,65.85,4097,0,53,2,1.3268884142615804,-0.8516970040850484,0.007487502,Low, High Value
1,0,0,0,0,8,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,73.5,632,0,61,1,-0.9063758676706073,0.8772106248729271,0.7175501,Critical, leaving Risk
1,0,0,1,1,71,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),113.65,8166,0,27,2,3.408995800013029,0.17328923237258848,0.014994233,Low, High Value
1,0,1,0,0,50,1,1,Fiber optic,1,1,0,0,0,0,Month-to-month,1,Electronic check,83.4,4113,0,68,2,1.2455160880985439,0.00551052064246775,0.3472407,Medium, High Value
1,1,0,1,0,46,1,0,DSL,1,1,1,1,0,0,Two year,0,Mailed check,65.65,3047,0,79,2,0.5534704849749676,-0.3341753124420163,0.029873943,Low, High Value
1,0,0,0,0,66,0,0,DSL,1,0,1,1,1,1,Two year,1,Bank transfer (automatic),61.35,4193,0,67,2,1.2823798652349945,-0.9727963925897689,0.030872295,Low, High Value
1,0,0,1,0,42,1,1,Fiber optic,0,0,1,1,0,0,Month-to-month,1,Credit card (automatic),85.9,3729,0,25,2,0.9883926991766285,0.2794847748072362,0.30082715,Medium, High Value
1,0,0,0,0,5,1,0,Fiber optic,0,0,0,1,0,0,Month-to-month,1,Mailed check,75.65,399,0,40,1,-1.0093378715248185,1.014289745147585,0.5110121,High, leaving Risk
1,1,0,0,0,29,1,1,DSL,0,1,1,0,0,1,One year,0,Credit card (automatic),70.9,1964,0,29,1,-0.07230636907899858,0.25360266732042064,0.05722736,Low, leaving Risk
1,0,0,1,1,27,1,0,DSL,0,1,0,0,0,0,Month-to-month,0,Mailed check,49.85,1336,0,75,1,-0.6428844385180841,-0.23427762774755678,0.025252782,Low, leaving Risk
1,0,0,1,1,25,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.1,486,0,46,0,-1.4191667342144545,-0.9452483958287968,0.0107067255,Low, Loyal Advocates
1,1,0,1,0,57,1,1,Fiber optic,1,1,1,1,1,0,Month-to-month,1,Electronic check,103.05,5925,0,22,2,2.256540236758275,0.30087904362994544,0.37221846,Medium, High Value
1,0,1,1,0,47,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,0,Electronic check,99.7,4747,0,67,2,1.6256392605038859,0.49173505066528916,0.53674954,High, High Value
1,0,0,0,0,13,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Mailed check,81.9,1028,0,71,1,-0.5389507470567515,0.9640999525469156,0.5863859,High, leaving Risk
1,1,0,1,1,71,1,1,DSL,1,0,0,0,1,0,One year,1,Electronic check,66.2,4692,0,62,2,1.6226970424899978,-0.982179221213307,0.017391603,Low, High Value
1,0,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,19.75,19,0,38,1,-2.1162533843418734,-0.34858804067309795,0.33185896,Medium, leaving Risk
1,1,1,0,0,2,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,72.6,154,0,47,1,-1.1998200773436167,1.0147599854740943,0.69773215,High, leaving Risk
1,1,1,0,0,55,1,1,Fiber optic,1,1,1,1,1,1,Month-to-month,1,Electronic check,116.5,6382,0,58,2,2.561764048533608,0.6921272077673578,0.338999,Medium, High Value
1,1,1,0,0,71,1,1,Fiber optic,0,1,0,1,1,1,Two year,1,Electronic check,106.8,7623,0,28,2,3.1389430848812543,0.007606054570054937,0.14571173,Low, High Value
1,1,0,1,1,50,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,24.95,1261,0,57,0,-0.5358764283160719,-1.4564649895462283,0.009114713,Low, Loyal Advocates
1,1,0,0,0,1,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,89.25,89,0,28,1,-0.9730453778902016,1.4796891769605443,0.8775159,Critical, leaving Risk
1,1,0,0,0,5,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.25,86,0,27,1,-2.0122714535380193,-0.4624409641943033,0.1547029,Low, leaving Risk
1,0,0,0,0,66,1,1,Fiber optic,1,1,1,1,1,0,One year,1,Bank transfer (automatic),104.55,6779,0,53,2,2.7393470438223186,0.09479599493324206,0.14977162,Low, High Value
1,0,0,1,1,49,1,0,DSL,1,1,1,1,1,1,One year,1,Mailed check,87.2,4345,0,68,2,1.3519068529995313,0.12401460806627437,0.016037686,Low, High Value
1,0,1,1,0,3,0,0,DSL,0,1,0,0,0,0,Month-to-month,1,Electronic check,30.75,82,0,27,1,-1.873877083382347,-0.11006224211441305,0.6895658,High, leaving Risk
1,1,0,1,1,66,1,1,No,0,0,0,0,0,0,One year,1,Credit card (automatic),25.7,1714,0,43,0,-0.02121866278599338,-1.8444683232871248,0.012934504,Low, Loyal Advocates
1,1,0,0,1,11,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Electronic check,86.2,893,0,41,1,-0.5553167487286885,1.130424668359659,0.24760512,Low, leaving Risk
1,1,0,0,0,28,0,0,DSL,0,0,0,1,0,0,Month-to-month,1,Credit card (automatic),30.1,810,0,31,0,-1.0932275298456222,-0.7648401803951371,0.15826315,Low, Loyal Advocates
1,1,0,1,0,65,1,1,Fiber optic,1,1,1,0,1,0,Two year,1,Electronic check,99.35,6347,0,80,2,2.505434802245605,-0.005724087725521108,0.10760282,Low, High Value
1,0,0,0,0,62,1,0,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),19.2,1123,0,64,0,-0.39209870581560685,-1.9007629794470893,0.025442474,Low, Loyal Advocates
1,0,0,1,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),20.1,43,0,26,1,-2.0804567551661646,-0.36473917972080205,0.16320202,Low, leaving Risk
1,0,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),20.35,35,0,40,1,-2.0787668801426458,-0.3579392408778288,0.14075461,Low, leaving Risk
1,0,0,1,1,55,1,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),25.65,1388,0,42,0,-0.37179940842893916,-1.5650602824296111,0.00846121,Low, Loyal Advocates
1,1,1,1,0,41,1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,94.55,3851,0,45,2,1.1408358748852725,0.5286839699049389,0.5562637,High, High Value
1,0,0,0,0,30,1,0,Fiber optic,0,0,0,1,1,1,One year,1,Bank transfer (automatic),94.4,2638,0,68,1,0.5282535768035789,0.8294725435036531,0.22237138,Low, leaving Risk
1,1,0,0,0,17,1,0,DSL,1,1,0,0,0,0,One year,0,Mailed check,56.1,946,0,56,1,-0.8873891590719812,0.18804552909824884,0.05326681,Low, leaving Risk
1,0,0,1,1,16,1,0,DSL,1,1,0,1,0,1,Two year,0,Bank transfer (automatic),68.25,1114,0,43,1,-0.6649055209650582,0.5281663120461211,0.02121253,Low, leaving Risk
1,1,0,0,0,72,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),24.75,1777,0,35,0,0.12051512384508842,-2.0194991488441416,0.016192833,Low, Loyal Advocates
1,1,0,0,0,9,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,76.25,684,0,62,1,-0.823591527985366,0.9235016337575598,0.69284916,High, leaving Risk
1,0,0,0,0,1,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Electronic check,74.35,74,0,80,1,-1.2181339033143423,1.0877273916467205,0.73048913,Critical, leaving Risk
1,1,0,0,1,23,1,0,DSL,0,1,0,1,0,0,Month-to-month,0,Electronic check,54.15,1312,0,80,1,-0.6728605720874903,-0.02152187248157407,0.04895819,Low, leaving Risk
1,1,0,0,1,8,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),19.45,159,0,20,1,-1.9183183686617948,-0.5333048571634726,0.06251225,Low, leaving Risk
1,1,0,1,1,19,0,0,DSL,1,1,0,0,0,0,Month-to-month,1,Mailed check,34.95,610,0,79,1,-1.2814733329226746,-0.40924577978050625,0.08722092,Low, leaving Risk
1,0,0,0,0,7,1,1,DSL,1,0,0,0,0,0,Month-to-month,1,Electronic check,53.65,404,0,51,1,-1.317049024586765,0.38538309320546343,0.3779372,Medium, leaving Risk
1,1,0,0,0,61,1,1,Fiber optic,1,0,1,0,1,1,One year,0,Electronic check,104.0,6363,0,22,2,2.4928546788859203,0.2151654372072414,0.28102756,Low, High Value
1,0,0,1,0,57,1,0,DSL,1,1,0,1,1,0,Two year,1,Credit card (automatic),70.35,4124,0,32,2,1.1996266682053556,-0.5114649012323781,0.023540521,Low, High Value
1,1,0,0,1,15,1,0,DSL,1,0,1,0,0,1,One year,0,Mailed check,64.85,950,0,51,1,-0.7910680785137593,0.46779077502009503,0.046240184,Low, leaving Risk
1,0,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.65,19,0,73,1,-2.1178687209248306,-0.3512213821657008,0.31060043,Medium, leaving Risk
1,0,0,1,0,12,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),45.9,505,0,60,1,-1.2971004618696087,0.054974345809406154,0.2522904,Low, leaving Risk
1,1,0,0,0,54,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.0,1149,0,41,0,-0.5563239119117473,-1.6826555176192062,0.023355767,Low, Loyal Advocates
1,1,0,1,1,4,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,44.8,169,0,63,1,-1.5982851691747397,0.23284879557167604,0.25442556,Low, leaving Risk
1,0,0,1,0,20,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.35,393,0,57,0,-1.5579170742195285,-0.8125568454894183,0.043915156,Low, Loyal Advocates
1,0,0,0,1,26,0,0,DSL,1,0,0,1,0,1,Month-to-month,0,Mailed check,45.8,1147,0,45,1,-0.7868856414618637,-0.31109305600216974,0.07015978,Low, leaving Risk
1,0,0,1,0,53,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Bank transfer (automatic),108.95,5718,0,36,2,2.1986883188413144,0.5607226472023605,0.32566282,Medium, High Value
1,0,0,0,0,68,0,0,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),64.35,4539,0,40,2,1.4786062396562385,-0.9525996117574238,0.030541636,Low, High Value
1,1,0,1,1,72,1,1,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),90.8,6397,0,46,2,2.543684302450629,-0.405254994851636,0.0065851784,Low, High Value
1,1,0,0,0,12,1,1,No,0,0,0,0,0,0,One year,0,Credit card (automatic),24.95,280,0,71,1,-1.701564094451857,-0.49061924063090395,0.05472371,Low, leaving Risk
1,0,0,1,0,68,1,1,Fiber optic,1,1,0,0,0,0,Two year,1,Bank transfer (automatic),84.7,5711,0,41,2,2.1513775668505897,-0.4484443368425289,0.057455085,Low, High Value
1,0,0,0,1,50,1,0,DSL,1,0,1,1,1,0,One year,1,Credit card (automatic),70.8,3478,0,34,2,0.8555741554571764,-0.3090990642028688,0.016647639,Low, High Value
1,0,1,0,0,41,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,104.4,4133,0,61,2,1.3827299701006217,0.7804334817471388,0.6600729,High, High Value
1,1,1,1,0,30,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Electronic check,101.5,2917,0,73,2,0.724845241074901,1.0088863837160744,0.70059854,Critical, High Value
1,1,0,0,0,1,1,1,DSL,0,1,0,0,0,0,Month-to-month,0,Electronic check,54.3,54,0,78,1,-1.5478800542819517,0.5602838851585173,0.5609647,High, leaving Risk
1,1,1,1,1,29,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,103.95,2964,0,58,2,0.7551206758226274,1.0968488916923962,0.17023268,Low, High Value
1,0,0,1,1,23,1,1,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),91.1,2198,0,71,1,0.18409895286676167,0.9275110079403038,0.013382735,Low, leaving Risk
1,1,0,0,1,60,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.95,1189,0,74,0,-0.4068039370314385,-1.8333635875473318,0.012879972,Low, Loyal Advocates
1,0,0,1,0,72,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),26.45,1914,0,55,0,0.18819333343545536,-1.9784413635037497,0.018121269,Low, Loyal Advocates
1,1,0,0,0,72,1,0,DSL,1,1,1,1,1,0,Two year,1,Bank transfer (automatic),75.1,5336,0,55,2,1.9786110981337919,-0.789965008782091,0.021288892,Low, High Value
1,0,1,0,0,66,1,1,Fiber optic,0,1,1,0,1,1,One year,0,Bank transfer (automatic),108.1,7238,0,20,2,2.9314347541608266,0.1758530471502756,0.21338607,Low, High Value
1,0,0,1,0,72,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Electronic check,110.15,7998,0,70,2,3.3262387763319063,0.06095248853486147,0.12574686,Low, High Value
1,0,0,0,0,51,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Electronic check,111.5,5703,0,47,2,2.1892809234757378,0.6777151102225629,0.33115342,Medium, High Value
1,0,0,1,1,70,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,106.5,7397,0,41,2,3.0446553465417034,0.030542638428579277,0.05034766,Low, High Value
1,1,0,0,0,9,1,0,No,0,0,0,0,0,0,One year,1,Electronic check,19.9,164,0,31,1,-1.8864840106835798,-0.5463082650788419,0.08044058,Low, leaving Risk
1,1,0,1,1,59,1,1,Fiber optic,1,1,0,1,1,1,Two year,1,Mailed check,111.1,6555,0,76,2,2.617711667021389,0.4463707983816877,0.02284655,Low, High Value
1,1,0,0,1,3,1,0,DSL,0,0,0,1,1,1,Month-to-month,0,Mailed check,70.7,225,0,56,1,-1.1865712809854352,0.9380862253129633,0.17531781,Low, leaving Risk
1,1,1,1,0,38,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,24.85,955,0,33,0,-0.9044912279995473,-1.1541970032762654,0.36490962,Medium, Loyal Advocates
1,0,0,0,0,37,1,1,Fiber optic,1,1,1,0,0,0,Month-to-month,0,Bank transfer (automatic),91.2,3382,0,44,2,0.8566530473353917,0.5520366478121064,0.14225991,Low, High Value
1,1,0,0,0,37,1,0,DSL,1,1,1,1,0,0,Two year,0,Bank transfer (automatic),65.6,2313,0,27,1,0.12931305487191494,-0.09315758877456333,0.02850172,Low, leaving Risk
1,0,0,1,1,14,1,0,DSL,1,1,0,1,0,0,Month-to-month,0,Bank transfer (automatic),59.45,780,0,26,1,-0.95129871754701,0.3549108469756122,0.03613231,Low, leaving Risk
